instance,group,algorithm,seed,route_id,customer_sequence,load,distance,travel_time,feasible
C1_10_1,C1,Standard ACO,2026,38,278 308 461 47 603 750,120.0,602.999348,1571.514957,True
C1_10_1,C1,Standard ACO,2026,39,224 558 549 552,50.0,473.338075,1439.177089,True
C1_10_1,C1,Standard ACO,2026,40,683 344 426 799 594 98,90.0,498.929927,1470.71441,True
C1_10_1,C1,Standard ACO,2026,41,982 111 877 994,70.0,686.541429,1653.234881,True
C1_10_1,C1,Standard ACO,2026,42,491 821 383 264 347,90.0,676.225648,1644.795597,True
C1_10_1,C1,Standard ACO,2026,43,841 480 684 833 43,70.0,678.301141,1655.61004,True
C1_10_1,C1,Standard ACO,2026,44,78 794 971 391 614,70.0,687.481631,1676.772503,True
C1_10_1,C1,Standard ACO,2026,45,544 25 548 762 601,70.0,601.976137,1550.830205,True
C1_10_1,C1,Standard ACO,2026,46,291 57 131 593 953 418 871 662,120.0,563.636518,1535.707117,True
C1_10_1,C1,Standard ACO,2026,47,720 126 2 53,80.0,512.509876,1394.090709,True
C1_10_1,C1,Standard ACO,2026,48,48 484 434 765,50.0,493.151116,1458.974467,True
C1_10_1,C1,Standard ACO,2026,49,856 758 774 410 644 110 42,150.0,513.996811,1500.243832,True
C1_10_1,C1,Standard ACO,2026,50,13 281 485,40.0,348.277981,1242.009614,True
C1_10_1,C1,Standard ACO,2026,51,885 609 146,50.0,597.970643,1509.75936,True
C1_10_1,C1,Standard ACO,2026,52,581 656 761 168 592 464 358,130.0,480.585343,1263.769285,True
C1_10_1,C1,Standard ACO,2026,53,764 501 846 653 975 454,90.0,546.979227,1397.601303,True
C1_10_1,C1,Standard ACO,2026,54,981 125 954 39 782 688 315 518 606,180.0,525.020986,1404.638077,True
C1_10_1,C1,Standard ACO,2026,55,10 649 556 598 863,90.0,403.775816,1189.161471,True
C1_10_1,C1,Standard ACO,2026,56,30 136 900 589 517 399,100.0,575.325907,1429.94442,True
C1_10_1,C1,Standard ACO,2026,57,972 422 401 176,80.0,582.160064,1458.222618,True
C1_10_1,C1,Standard ACO,2026,58,473 109 77 417 119 880 703 680,180.0,393.920447,1178.862907,True
C1_10_1,C1,Standard ACO,2026,59,638 72 446 101,60.0,425.817479,1190.094218,True
C1_10_1,C1,Standard ACO,2026,60,585 521 992 657 554,110.0,466.140383,1257.566622,True
C1_10_1,C1,Standard ACO,2026,61,616 313 481 876 795 895 367,100.0,626.752024,1509.297591,True
C1_10_1,C1,Standard ACO,2026,62,249 945 20 46 138 919,90.0,416.297891,1286.822421,True
C1_10_1,C1,Standard ACO,2026,63,952 619 802 550 608,100.0,742.34957,1576.197744,True
C1_10_1,C1,Standard ACO,2026,64,202 547 747,60.0,570.25916,1457.60725,True
C1_10_1,C1,Standard ACO,2026,65,75 713,30.0,530.632704,1418.353606,True
C1_10_1,C1,Standard ACO,2026,66,963 726 279 31 276 171,100.0,562.868233,1418.875911,True
C1_10_1,C1,Standard ACO,2026,67,597 772 626 471 409 431,80.0,569.020128,1357.318634,True
C1_10_1,C1,Standard ACO,2026,68,326 430 889 379,70.0,646.22831,1482.680378,True
C1_10_1,C1,Standard ACO,2026,69,385 537 816 412 237 812,140.0,663.753229,1540.665798,True
C1_10_1,C1,Standard ACO,2026,70,130 725 904 855 455 86 19,110.0,710.897239,1576.117274,True
C1_10_1,C1,Standard ACO,2026,71,854 640 861 339 457 748 325 217,160.0,506.67455,1382.46762,True
C1_10_1,C1,Standard ACO,2026,72,394 679 742 781 541 886,100.0,367.865579,1061.946576,True
C1_10_1,C1,Standard ACO,2026,73,321 353 983 499 405 814,140.0,432.890129,1234.169795,True
C1_10_1,C1,Standard ACO,2026,74,655 458 798 51 591 141 757 280,100.0,787.727384,1576.118672,True
C1_10_1,C1,Standard ACO,2026,75,980 574 897 147,80.0,578.104627,1351.614275,True
C1_10_1,C1,Standard ACO,2026,76,818 910 27 189 375,80.0,752.619567,1545.773043,True
C1_10_1,C1,Standard ACO,2026,77,476 342 685,40.0,452.309806,1318.522621,True
C1_10_1,C1,Standard ACO,2026,78,254 112 157 29 85,70.0,484.104316,1175.451918,True
C1_10_1,C1,Standard ACO,2026,79,472 393 474 18 105 97,100.0,424.131648,1209.353605,True
C1_10_1,C1,Standard ACO,2026,80,162 770 302 187,90.0,685.14096,1484.983988,True
C1_10_1,C1,Standard ACO,2026,81,571 948 91 96 378 865 690,140.0,632.976688,1422.475461,True
C1_10_1,C1,Standard ACO,2026,82,229 730 88 659,60.0,527.703301,1312.902611,True
C1_10_1,C1,Standard ACO,2026,83,515 768 58,70.0,670.5185,1376.641616,True
C1_10_1,C1,Standard ACO,2026,84,305 995 916,100.0,556.602711,1294.646822,True
C1_10_1,C1,Standard ACO,2026,85,834 381 271 215 80 236,80.0,602.051689,1386.290233,True
C1_10_1,C1,Standard ACO,2026,86,694 456 565 670 165 128,100.0,513.048447,1329.87555,True
C1_10_1,C1,Standard ACO,2026,87,213 251 252 123,80.0,551.117995,1349.553683,True
C1_10_1,C1,Standard ACO,2026,88,578 346 443 206 67,90.0,433.947637,1217.590307,True
C1_10_1,C1,Standard ACO,2026,89,902 543 298 150 641,80.0,576.060711,1367.152113,True
C1_10_1,C1,Standard ACO,2026,90,197 767 214 198 64 192 12,150.0,452.329463,1239.471237,True
C1_10_1,C1,Standard ACO,2026,91,243 348 746,60.0,492.172133,1350.594769,True
C1_10_1,C1,Standard ACO,2026,92,81 124 739,80.0,489.485854,1090.765338,True
C1_10_1,C1,Standard ACO,2026,93,345 936 134,50.0,515.158008,1118.116886,True
C1_10_1,C1,Standard ACO,2026,94,563 986 938 408,60.0,675.02603,1340.753068,True
C1_10_1,C1,Standard ACO,2026,95,815 658 771 506 223 24,130.0,601.258866,1285.384767,True
C1_10_1,C1,Standard ACO,2026,96,825 932 832 270,70.0,538.136833,1335.994403,True
C1_10_1,C1,Standard ACO,2026,97,99 776 117 423 790,110.0,762.037156,1464.159077,True
C1_10_1,C1,Standard ACO,2026,98,987 466 193 539 891 892,130.0,522.879698,1305.323258,True
C1_10_1,C1,Standard ACO,2026,99,710 831 961 587 839,90.0,694.568093,1485.009534,True
C1_10_1,C1,Standard ACO,2026,100,496 166 205,50.0,592.01586,1251.621364,True
C1_10_1,C1,Standard ACO,2026,101,427,10.0,433.202031,1135.601016,True
C1_10_1,C1,Standard ACO,2026,102,840 689 341,40.0,513.133702,1232.163099,True
C1_10_1,C1,Standard ACO,2026,103,976 899 289 572 950 693,80.0,785.896504,1394.814136,True
C1_10_1,C1,Standard ACO,2026,104,148 560 903,60.0,541.400253,1334.21309,True
C1_10_1,C1,Standard ACO,2026,105,288 835 858 361,50.0,676.65955,1376.70593,True
C1_10_1,C1,Standard ACO,2026,106,327 340,40.0,411.003232,1221.20502,True
C1_10_1,C1,Standard ACO,2026,107,985 884 203 716 706 875 724,140.0,636.210721,1417.168671,True
C1_10_1,C1,Standard ACO,2026,108,607 135,30.0,581.321085,1283.024137,True
C1_10_1,C1,Standard ACO,2026,109,555 939,50.0,514.719396,1230.001946,True
C1_10_1,C1,Standard ACO,2026,110,428 907 872 448,90.0,664.062351,1462.937931,True
C1_10_1,C1,Standard ACO,2026,111,962 486 743 440 512 397 636,110.0,594.251286,1288.171696,True
C1_10_1,C1,Standard ACO,2026,112,306 766 838 697,60.0,472.374708,1129.884583,True
C1_10_1,C1,Standard ACO,2026,113,941 357 686 921 696,120.0,509.303645,1167.047952,True
C1_10_1,C1,Standard ACO,2026,114,70 314 180,40.0,663.130407,1284.475932,True
C1_10_1,C1,Standard ACO,2026,115,928 450,50.0,569.629057,1157.148108,True
C1_10_1,C1,Standard ACO,2026,116,836 542 468 847,70.0,479.540598,1160.268775,True
C1_10_1,C1,Standard ACO,2026,117,116 943 723 674,60.0,601.326593,1354.53752,True
C1_10_1,C1,Standard ACO,2026,118,754 700,40.0,600.856059,1219.5329,True
C1_10_1,C1,Standard ACO,2026,119,664 669 731,60.0,695.115456,1396.215496,True
C1_10_1,C1,Standard ACO,2026,120,118 793,50.0,568.202524,1189.552136,True
C1_10_1,C1,Standard ACO,2026,121,678 773 389,50.0,403.313516,1114.900485,True
C1_10_1,C1,Standard ACO,2026,122,390 274 869,50.0,415.433233,1136.180612,True
C1_10_1,C1,Standard ACO,2026,123,372 894 672,70.0,539.249696,1256.851462,True
C1_10_1,C1,Standard ACO,2026,124,329 89 516,50.0,459.663744,1118.372832,True
C1_10_1,C1,Standard ACO,2026,125,931 173 137 998 26 665,140.0,431.449271,1130.813597,True
C1_10_1,C1,Standard ACO,2026,126,4 17 9 911 265,110.0,539.451682,1228.686477,True
C1_10_1,C1,Standard ACO,2026,127,708 460 852 596 830,70.0,551.846602,1173.217889,True
C1_10_1,C1,Standard ACO,2026,128,32 520 145 803,70.0,453.864539,1144.751535,True
C1_10_1,C1,Standard ACO,2026,129,819 246 604 8 786 452,80.0,705.313881,1330.33262,True
C1_10_1,C1,Standard ACO,2026,130,978 851 944,40.0,581.207488,1219.342289,True
C1_10_1,C1,Standard ACO,2026,131,76 631 467 333 639 414,120.0,682.608009,1222.608009,True
C1_10_1,C1,Standard ACO,2026,132,377 296,30.0,495.264145,1108.288438,True
C1_10_1,C1,Standard ACO,2026,133,349 178,40.0,563.593992,1271.938173,True
C1_10_1,C1,Standard ACO,2026,134,999 129 870 509 465 196,120.0,598.806563,1283.852571,True
C1_10_1,C1,Standard ACO,2026,135,287 969 494 526 864,70.0,729.619911,1355.437338,True
C1_10_1,C1,Standard ACO,2026,136,282 698 559 172 569,110.0,496.367951,1192.317961,True
C1_10_1,C1,Standard ACO,2026,137,369 261 445 503,60.0,600.637632,1317.83401,True
C1_10_1,C1,Standard ACO,2026,138,760 272 909 259 319 292,80.0,531.630354,1132.996539,True
C1_10_1,C1,Standard ACO,2026,139,6 268 210 7 304,100.0,649.163771,1152.185602,True
C1_10_1,C1,Standard ACO,2026,140,108 182 470 93 100 769,90.0,667.363859,1207.363859,True
C1_10_1,C1,Standard ACO,2026,141,34 912 744,40.0,465.867491,975.83401,True
C1_10_1,C1,Standard ACO,2026,142,612 404 934 887,100.0,787.04329,1300.942549,True
C1_10_1,C1,Standard ACO,2026,143,577 533 317 958 142,90.0,435.117536,1013.892655,True
C1_10_1,C1,Standard ACO,2026,144,380 44 967 505 275,70.0,600.467254,1191.421869,True
C1_10_1,C1,Standard ACO,2026,145,435 250 629 829 523 942,140.0,622.397792,1162.397792,True
C1_10_1,C1,Standard ACO,2026,146,545 778 61,60.0,495.669553,888.061938,True
C1_10_1,C1,Standard ACO,2026,147,324 421 618 632,70.0,434.414843,961.750068,True
C1_10_1,C1,Standard ACO,2026,148,487 255 738 807 580 993,120.0,744.211751,1316.06277,True
C1_10_1,C1,Standard ACO,2026,149,660 3 402 370 827,120.0,551.602409,1148.201454,True
C1_10_1,C1,Standard ACO,2026,150,605 354,20.0,455.798761,982.141549,True
C1_10_1,C1,Standard ACO,2026,151,842 459 113,60.0,670.791386,1290.506847,True
C1_10_1,C1,Standard ACO,2026,152,149 332 866,70.0,718.175123,1160.39474,True
C1_10_1,C1,Standard ACO,2026,153,163,20.0,430.836396,943.418198,True
C1_10_1,C1,Standard ACO,2026,154,890 651,30.0,451.870802,982.886132,True
C1_10_1,C1,Standard ACO,2026,155,977 600 763 630,90.0,638.022366,1223.377898,True
C1_10_1,C1,Standard ACO,2026,156,479 965 740 37,70.0,474.971819,982.484045,True
C1_10_1,C1,Standard ACO,2026,157,318 622,20.0,579.318646,1103.712016,True
C1_10_1,C1,Standard ACO,2026,158,208 425 226 671 974,70.0,580.377519,1030.477983,True
C1_10_1,C1,Standard ACO,2026,159,316 74 991 247,60.0,646.571715,1162.74841,True
C1_10_1,C1,Standard ACO,2026,160,780 529 437 719 204 195,110.0,585.127043,1125.127043,True
C1_10_1,C1,Standard ACO,2026,161,411 407 102 16,60.0,782.706977,1203.133842,True
C1_10_1,C1,Standard ACO,2026,162,336 508 152 133 913,70.0,552.160346,1064.607579,True
C1_10_1,C1,Standard ACO,2026,163,940 534 959 575 295,110.0,665.46681,1180.657788,True
C1_10_1,C1,Standard ACO,2026,164,400 752 269,40.0,559.672842,1091.094167,True
C1_10_1,C1,Standard ACO,2026,165,11 721 253 595,80.0,500.566216,1015.338069,True
C1_10_1,C1,Standard ACO,2026,166,66 352 320 360,120.0,626.834777,1044.951789,True
C1_10_1,C1,Standard ACO,2026,167,789 553 103 331 216,60.0,598.762963,1075.068896,True
C1_10_1,C1,Standard ACO,2026,168,190 50 675 822 201,50.0,605.382342,1122.727001,True
C1_10_1,C1,Standard ACO,2026,169,373 692 908 843,50.0,578.794656,1099.193326,True
C1_10_1,C1,Standard ACO,2026,170,92 200 624,70.0,514.550337,1021.568531,True
C1_10_1,C1,Standard ACO,2026,171,364 170 240,40.0,566.536408,995.128946,True
C1_10_1,C1,Standard ACO,2026,172,151 177,40.0,578.409359,1006.475302,True
C1_10_1,C1,Standard ACO,2026,173,107 759,40.0,528.623654,948.988599,True
C1_10_1,C1,Standard ACO,2026,174,787 806 179,50.0,580.438007,980.468463,True
C1_10_1,C1,Standard ACO,2026,175,84 867 779 94,80.0,543.533459,963.337076,True
C1_10_1,C1,Standard ACO,2026,176,792 901 14 645,70.0,624.270211,1048.458391,True
C1_10_1,C1,Standard ACO,2026,177,528 925,40.0,492.039369,990.604714,True
C1_10_1,C1,Standard ACO,2026,178,823 258 490,50.0,661.972607,1087.280184,True
C1_10_1,C1,Standard ACO,2026,179,797 68 60 809,60.0,666.812096,1168.642023,True
C1_10_1,C1,Standard ACO,2026,180,245,20.0,555.64737,1072.823685,True
C1_10_1,C1,Standard ACO,2026,181,949 63 634,40.0,603.704952,980.861998,True
C1_10_1,C1,Standard ACO,2026,182,707 551 154,30.0,602.799115,1024.669548,True
C1_10_1,C1,Standard ACO,2026,183,914 362 621 527,50.0,581.504802,989.941275,True
C1_10_1,C1,Standard ACO,2026,184,188,10.0,560.014286,893.007143,True
C1_10_1,C1,Standard ACO,2026,185,267 837 132,60.0,486.364051,906.132744,True
C1_10_1,C1,Standard ACO,2026,186,228 546,30.0,521.265754,854.527416,True
C1_10_1,C1,Standard ACO,2026,187,535 303 413,50.0,729.359792,1051.990506,True
C1_10_1,C1,Standard ACO,2026,188,121 966 635,40.0,623.094283,1052.178644,True
C1_10_1,C1,Standard ACO,2026,189,164 323 419,70.0,557.67187,893.627448,True
C1_10_1,C1,Standard ACO,2026,190,736 222 927,60.0,694.68054,1023.002846,True
C1_10_1,C1,Standard ACO,2026,191,681 219 729,60.0,659.700618,987.609031,True
C1_10_1,C1,Standard ACO,2026,192,212 859 497 935,110.0,566.794924,998.759216,True
C1_10_1,C1,Standard ACO,2026,193,351 462,40.0,525.295789,769.221349,True
C1_10_1,C1,Standard ACO,2026,194,784 244,60.0,507.635795,749.371631,True
C1_10_1,C1,Standard ACO,2026,195,562 475,30.0,537.810984,837.539106,True
C1_10_1,C1,Standard ACO,2026,196,623 734 602,80.0,519.480854,789.480854,True
C1_10_1,C1,Standard ACO,2026,197,382 127 709,70.0,612.897903,888.660373,True
C1_10_1,C1,Standard ACO,2026,198,783 104,40.0,495.866623,821.834654,True
C1_10_1,C1,Standard ACO,2026,199,882 489,20.0,659.57817,1001.560313,True
C1_10_1,C1,Standard ACO,2026,200,582 300 868,50.0,541.956374,875.519944,True
C1_10_1,C1,Standard ACO,2026,201,960 620 584,50.0,679.819185,1011.380835,True
C1_10_1,C1,Standard ACO,2026,202,328 879,40.0,499.347079,679.347079,True
C1_10_1,C1,Standard ACO,2026,203,449 727,40.0,722.649324,987.976993,True
C1_10_1,C1,Standard ACO,2026,204,406 820 502,80.0,563.58226,833.58226,True
C1_10_1,C1,Standard ACO,2026,205,570 350 970,60.0,632.632024,902.632024,True
C1_10_1,C1,Standard ACO,2026,206,896,10.0,467.247258,619.623629,True
C1_10_1,C1,Standard ACO,2026,207,231 1 45,40.0,643.338786,913.338786,True
C1_10_1,C1,Standard ACO,2026,208,106 158 49,80.0,670.688553,940.688553,True
C1_10_1,C1,Standard ACO,2026,209,388 801 334,60.0,741.281564,1011.281564,True
C1_10_1,C1,Standard ACO,2026,210,648 955,40.0,724.613709,904.613709,True
C1_10_1,C1,Standard ACO,2026,211,144 242,20.0,558.696664,793.969736,True
C1_10_1,C1,Standard ACO,2026,212,115 788,40.0,500.100298,695.842866,True
C1_10_1,C1,Standard ACO,2026,213,705 627,40.0,440.364029,683.92044,True
C1_10_1,C1,Standard ACO,2026,214,293 432,30.0,699.485837,943.178892,True
C1_10_1,C1,Standard ACO,2026,215,937 181,20.0,495.191288,675.191288,True
C1_10_1,C1,Standard ACO,2026,216,532 209,40.0,553.76278,786.817629,True
C1_10_1,C1,Standard ACO,2026,217,625 990,50.0,641.389519,887.707139,True
C1_10_1,C1,Standard ACO,2026,218,451 775 973,80.0,572.652998,842.652998,True
C1_10_1,C1,Standard ACO,2026,219,95 557,20.0,594.528993,835.235597,True
C1_10_1,C1,Standard ACO,2026,220,122 322 564,70.0,582.853789,852.853789,True
C1_10_1,C1,Standard ACO,2026,221,652 492,60.0,548.98585,728.98585,True
C1_10_1,C1,Standard ACO,2026,222,853,20.0,652.076683,803.038341,True
C1_10_1,C1,Standard ACO,2026,223,194 531,40.0,650.090126,835.438028,True
C1_10_1,C1,Standard ACO,2026,224,167,10.0,331.9036,421.9036,True
C1_10_1,C1,Standard ACO,2026,225,356,10.0,394.613735,539.306868,True
C1_10_1,C1,Standard ACO,2026,226,415 777,40.0,582.772162,762.772162,True
C1_10_1,C1,Standard ACO,2026,227,38,20.0,392.70345,482.70345,True
C1_10_1,C1,Standard ACO,2026,228,299,20.0,475.688974,565.688974,True
C1_10_1,C1,Standard ACO,2026,229,79,30.0,651.990797,741.990797,True
C1_10_1,C1,Standard ACO,2026,230,309,20.0,440.477014,530.477014,True
C1_10_1,C1,Standard ACO,2026,231,28,20.0,538.505339,628.505339,True
C1_10_1,C1,Standard ACO,2026,232,175,40.0,467.786276,557.786276,True
C1_10_1,C1,Standard ACO,2026,233,984,20.0,463.51699,553.51699,True
C1_10_1,C1,Standard ACO,2026,234,139,40.0,604.470016,754.235008,True
C1_10_1,C1,Standard ACO,2026,235,33,10.0,546.980804,691.490402,True
C1_10_1,C1,Standard ACO,2026,236,482,10.0,626.574816,716.574816,True
C1_10_1,C1,Standard ACO,2026,237,849,10.0,434.824102,524.824102,True
C1_10_1,C1,Standard ACO,2026,238,386 718,50.0,657.373821,837.373821,True
C1_10_1,C1,Standard ACO,2026,239,536 257,40.0,610.646176,790.646176,True
C1_10_1,C1,Standard ACO,2026,240,810,10.0,480.020833,629.010416,True
C1_10_1,C1,Standard ACO,2026,241,301,20.0,578.428907,668.428907,True
C1_10_1,C1,Standard ACO,2026,242,35 483,20.0,585.264337,765.264337,True
C1_10_1,C1,Standard ACO,2026,243,285 403,30.0,647.243581,827.243581,True
C1_10_1,C1,Standard ACO,2026,244,184,20.0,595.69791,685.69791,True
C1_10_1,C1,Standard ACO,2026,245,611,10.0,396.590469,486.590469,True
C1_10_1,C1,Standard ACO,2026,246,785,10.0,468.46558,558.46558,True
C1_10_1,C1,Standard ACO,2026,247,922,20.0,442.872442,532.872442,True
C1_10_1,C1,Standard ACO,2026,248,957,10.0,563.02753,653.02753,True
C1_10_1,C1,Standard ACO,2026,249,54,10.0,570.788928,660.788928,True
C1_10_1,C1,Standard ACO,2026,250,363,30.0,615.457553,705.457553,True
C1_10_1,C1,Standard ACO,2026,251,711,20.0,623.04093,713.04093,True
C1_10_1,C1,Standard ACO,2026,252,722,20.0,626.162918,716.162918,True
C1_10_1,C1,Standard ACO,2026,253,384,30.0,643.543316,733.543316,True
C1_10_10,C1,Standard ACO,2026,1,183 36 663 714 561 438 498 22 893 311 266 140,200.0,135.163402,1215.163402,True
C1_10_10,C1,Standard ACO,2026,2,923 888 715 732 915 297 71 862,160.0,379.439089,1709.66962,True
C1_10_10,C1,Standard ACO,2026,3,726 963 466 987 801 279 31 276 41 207,200.0,310.345236,1210.345236,True
C1_10_10,C1,Standard ACO,2026,4,747 793 636 19 43,70.0,717.784458,1823.716452,True
C1_10_10,C1,Standard ACO,2026,5,337 439 588 947 751 676 873 576 583 469,200.0,389.665856,1591.726466,True
C1_10_10,C1,Standard ACO,2026,6,277 988 964 804 286 824 355 59 376 647,180.0,568.151934,1812.612477,True
C1_10_10,C1,Standard ACO,2026,7,800 359 211 442 488 898 191 712 979 233 881,200.0,622.2874,1612.2874,True
C1_10_10,C1,Standard ACO,2026,8,38 633 262 63 212 618 261 697 814 929,200.0,459.787922,1359.787922,True
C1_10_10,C1,Standard ACO,2026,9,725 628 971 794 817 431 606,100.0,447.20939,1624.456107,True
C1_10_10,C1,Standard ACO,2026,10,808 926 667 615 643 143 844 956 661 138 225,200.0,333.530642,1323.530642,True
C1_10_10,C1,Standard ACO,2026,11,119 902 543 298 880 703 493 524 905 946,200.0,355.836618,1501.079152,True
C1_10_10,C1,Standard ACO,2026,12,654 368 52 933 699 444 530 689 522 811,170.0,350.234539,1505.586503,True
C1_10_10,C1,Standard ACO,2026,13,604 679 781 742 394 23 610 153 189,200.0,426.427251,1295.536448,True
C1_10_10,C1,Standard ACO,2026,14,404 954 125 39 256 857 782 510 540 283 221,190.0,710.518999,1796.888411,True
C1_10_10,C1,Standard ACO,2026,15,130 612 855 78 13 505 142 516 341 579 538,200.0,561.861182,1670.929235,True
C1_10_10,C1,Standard ACO,2026,16,788 528 476 558 354 555 342 549 685 552 568,150.0,518.311262,1764.913498,True
C1_10_10,C1,Standard ACO,2026,17,566 21 420 737 86 485 848,130.0,615.831939,1661.553969,True
C1_10_10,C1,Standard ACO,2026,18,733 396 619 446 73 15 741 392 453,120.0,419.583634,1645.615246,True
C1_10_10,C1,Standard ACO,2026,19,109 473 728 519 65 186 395 418 513 374 878,190.0,501.116603,1768.791849,True
C1_10_10,C1,Standard ACO,2026,20,155 924 590 199 702 312 521 996 230 169 514,200.0,516.977982,1532.090085,True
C1_10_10,C1,Standard ACO,2026,21,223 217 24 547 650,80.0,763.165647,1755.896604,True
C1_10_10,C1,Standard ACO,2026,22,680 27 910 518 97 919 666,130.0,448.997499,1606.825901,True
C1_10_10,C1,Standard ACO,2026,23,694 796 951 495 120 585 87 556 598 273 220,200.0,420.937539,1410.937539,True
C1_10_10,C1,Standard ACO,2026,24,968 218 371 745 335 918 227 850 828 161 567 185,180.0,672.017632,1752.017632,True
C1_10_10,C1,Standard ACO,2026,25,533 329 249 577 20 46 945 911 62 53 2 662,190.0,725.584296,1805.584296,True
C1_10_10,C1,Standard ACO,2026,26,900 136 644 1000 25 405 548 12 434 765,170.0,595.207995,1725.371487,True
C1_10_10,C1,Standard ACO,2026,27,167 293 542 928 952 157 112 101 757 860 330 826 248,190.0,441.7367,1611.7367,True
C1_10_10,C1,Standard ACO,2026,28,573 72 613 638 69 997 307 617 687,190.0,353.336487,1186.178756,True
C1_10_10,C1,Standard ACO,2026,29,278 544 511 308 433 491 695 383 174 805,160.0,706.064047,1779.192895,True
C1_10_10,C1,Standard ACO,2026,30,904 243 348 327 983 499 753 892 290,180.0,773.322087,1712.09174,True
C1_10_10,C1,Standard ACO,2026,31,591 51 141 239 55 883 735 673 56,140.0,549.770379,1603.059762,True
C1_10_10,C1,Standard ACO,2026,32,581 441 40 906 541 463 586 886 150 674 871 234,190.0,698.040334,1778.040334,True
C1_10_10,C1,Standard ACO,2026,33,478 5 477 398 758 410 877 609 42 668,190.0,716.93776,1774.92855,True
C1_10_10,C1,Standard ACO,2026,34,151 137 173 931 26 665 998 163 340,200.0,450.522035,1278.397749,True
C1_10_10,C1,Standard ACO,2026,35,224 626 287 597 772 260 471 252 202,140.0,600.881984,1454.39798,True
C1_10_10,C1,Standard ACO,2026,36,92 200 846 454 624 201 517 98 82 156,160.0,554.890771,1746.521266,True
