instance,group,algorithm,seed,route_id,customer_sequence,load,distance,travel_time,feasible
C1_10_1,C1,BIH-ACO,2026,55,415 705 316 678 979 732,100.0,436.929775,1058.665951,True
C1_10_1,C1,BIH-ACO,2026,56,849 605 266,50.0,441.787016,1008.062258,True
C1_10_1,C1,BIH-ACO,2026,57,582 529 437 719 740 241 230 169 540,140.0,470.965199,1280.965199,True
C1_10_1,C1,BIH-ACO,2026,58,194 707 111 551 94 843 942 885 609 877 290,200.0,548.957189,1538.957189,True
C1_10_1,C1,BIH-ACO,2026,59,309 890 602 721 253 651 207,130.0,516.818928,1149.094453,True
C1_10_1,C1,BIH-ACO,2026,60,208 425 149 332 345 936 739 409,160.0,473.836615,1193.836615,True
C1_10_1,C1,BIH-ACO,2026,61,922 736 34 912 61 744 911 680 946,170.0,469.688819,1315.165177,True
C1_10_1,C1,BIH-ACO,2026,62,6 268 980 210 574 118 897 202 547,190.0,477.013201,1287.013201,True
C1_10_1,C1,BIH-ACO,2026,63,616 313 481 74 876 795 114 338 895 416 284 805 878 234,200.0,498.807766,1758.807766,True
C1_10_1,C1,BIH-ACO,2026,64,382 842 50 675 822 459 830 872 903 347,200.0,690.512149,1603.177369,True
C1_10_1,C1,BIH-ACO,2026,65,984 896 244 497 48 935 484 653 975 434 765,180.0,497.959206,1487.959206,True
C1_10_1,C1,BIH-ACO,2026,66,175 84 867 779 37 292 696 205,160.0,590.578484,1310.578484,True
C1_10_1,C1,BIH-ACO,2026,67,785 267 837 104 132 925 526 223 24 217 568,180.0,504.473517,1494.473517,True
C1_10_1,C1,BIH-ACO,2026,68,960 810 620 959 841 580 304 480 684 833 56,190.0,497.179913,1487.179913,True
C1_10_1,C1,BIH-ACO,2026,69,299 449 11 759 377 468 847 916,170.0,535.649311,1292.334897,True
C1_10_1,C1,BIH-ACO,2026,70,764 879 501 683 344 426 799 594 503 399 98 82 156,190.0,512.041725,1682.041725,True
C1_10_1,C1,BIH-ACO,2026,71,328 92 200 846 634 624 201 445 517 454,180.0,524.709075,1424.709075,True
C1_10_1,C1,BIH-ACO,2026,72,351 784 320 635 763 113 452 448 367 83,200.0,738.103878,1690.111091,True
C1_10_1,C1,BIH-ACO,2026,73,937 181 407 102 934 720 126 265 2 53 62,180.0,517.921596,1507.921596,True
C1_10_1,C1,BIH-ACO,2026,74,535 303 226 671 978 851 134 358,110.0,521.71565,1263.769285,True
C1_10_1,C1,BIH-ACO,2026,75,76 631 467 333 639 229 730 88 659 110 42,200.0,529.918279,1519.918279,True
C1_10_1,C1,BIH-ACO,2026,76,115 962 486 743 440 512 397 939 123 552,180.0,544.960016,1444.960016,True
C1_10_1,C1,BIH-ACO,2026,77,982 144 546 908 595 296 995,120.0,594.025881,1230.478835,True
C1_10_1,C1,BIH-ACO,2026,78,789 553 103 331 972 974 422 944 401 579 538,190.0,524.724583,1514.724583,True
C1_10_1,C1,BIH-ACO,2026,79,35 825 932 868 154 370 827 832 270 171 146,200.0,550.788375,1540.788375,True
C1_10_1,C1,BIH-ACO,2026,80,571 681 948 91 96 378 275 341 431 606,170.0,549.237465,1449.237465,True
C1_10_1,C1,BIH-ACO,2026,81,190 127 460 235 596 749 429,100.0,595.327505,1229.024732,True
C1_10_1,C1,BIH-ACO,2026,82,532 33 209 709 991 372 894 672 641,200.0,561.555465,1371.555465,True
C1_10_1,C1,BIH-ACO,2026,83,28 775 973 188 527 245 793 636 147 747,190.0,576.0457,1476.0457,True
C1_10_1,C1,BIH-ACO,2026,84,108 182 470 93 203 716 706 875 693 762 601 232,180.0,577.677845,1657.677845,True
C1_10_1,C1,BIH-ACO,2026,85,364 350 882 400 752 269 865 75 713 185,140.0,579.330678,1508.778507,True
C1_10_1,C1,BIH-ACO,2026,86,164 787 242 419 179 622 450 746 514,140.0,609.694555,1440.624474,True
C1_10_1,C1,BIH-ACO,2026,87,406 820 502 222 927 509 465 196 674 871 662,200.0,575.045952,1565.045952,True
C1_10_1,C1,BIH-ACO,2026,88,570 492 219 170 240 216 349 178 237,190.0,590.826942,1400.826942,True
C1_10_1,C1,BIH-ACO,2026,89,957 323 806 710 318 831 961 587 58 753,180.0,608.958497,1508.958497,True
C1_10_1,C1,BIH-ACO,2026,90,54 139 955 14 645 754 769 889 379 525,200.0,639.907325,1572.895451,True
C1_10_1,C1,BIH-ACO,2026,91,301 777 121 966 360 247 513,110.0,666.733059,1305.609963,True
C1_10_1,C1,BIH-ACO,2026,92,95 834 557 381 271 215 630 80 236 264 750 642 500,200.0,649.12859,1819.12859,True
C1_10_1,C1,BIH-ACO,2026,93,184 483 998 163 26 665 340,110.0,617.602968,1247.602968,True
C1_10_1,C1,BIH-ACO,2026,94,536 257 564 47 12,110.0,789.472085,1239.472085,True
C1_10_1,C1,BIH-ACO,2026,95,363 797 45 68 575 295 180 302 187 19,170.0,648.646588,1548.646588,True
C1_10_1,C1,BIH-ACO,2026,96,711 403 970 729 413 866 887 408 690 812 614 845,200.0,650.408568,1730.408568,True
C1_10_1,C1,BIH-ACO,2026,97,704 99 51 649 556 598 273 717 637 848 647,190.0,400.795375,1615.137347,True
C1_10_1,C1,BIH-ACO,2026,98,722 718 326 334 100 414 430 802 550,170.0,659.350297,1469.350297,True
C1_10_1,C1,BIH-ACO,2026,99,482 625 990 584 60 809 993 864 790 280 43,190.0,659.232772,1649.232772,True
C1_10_1,C1,BIH-ACO,2026,100,384 853 432 727 288 835 858 361 839 608 994 447,200.0,685.462094,1765.462094,True
C1_10_1,C1,BIH-ACO,2026,101,79 664 49 489 490 16 669 731 375 701 436 387,200.0,708.114579,1788.114579,True
C1_10_1,C1,BIH-ACO,2026,102,788 528 494 7 206 427 67 685,140.0,482.913466,1359.834533,True
C1_10_1,C1,BIH-ACO,2026,103,708 461 773 389 603,110.0,488.00334,1206.479506,True
C1_10_1,C1,BIH-ACO,2026,104,373 692 133 913 539 891 892 507,110.0,508.211464,1389.653405,True
C1_10_1,C1,BIH-ACO,2026,105,682 475 852 428 907,80.0,513.112175,1118.817527,True
C1_10_1,C1,BIH-ACO,2026,106,531 607 177 195 700 135 724 791,130.0,613.56836,1647.954542,True
C1_10_1,C1,BIH-ACO,2026,107,119 610 524,70.0,259.751315,1048.049577,True
C1_10_10,C1,BIH-ACO,2026,1,183 36 663 561 22 893 311 266 699 444 59 140 878,200.0,534.109552,1790.764693,True
C1_10_10,C1,BIH-ACO,2026,2,714 498 438 615 355 824 277 923 732 513 374,200.0,352.612061,1519.964265,True
C1_10_10,C1,BIH-ACO,2026,3,909 259 792 901 165 803 145 128 874 668 691 42,170.0,550.089999,1737.778666,True
C1_10_10,C1,BIH-ACO,2026,4,988 286 964 804 715 915 65 186 862,180.0,377.949825,1617.836542,True
C1_10_10,C1,BIH-ACO,2026,5,297 383 695 567 161 71,100.0,346.174008,1634.00849,True
C1_10_10,C1,BIH-ACO,2026,6,924 751 947 439 676 576 583 848 647 221,170.0,452.993112,1820.805136,True
C1_10_10,C1,BIH-ACO,2026,7,199 737 873 702 566 21 568 552,120.0,522.751259,1617.991366,True
C1_10_10,C1,BIH-ACO,2026,8,143 844 956 661 519 728 524 642 750,200.0,634.122125,1772.643558,True
C1_10_10,C1,BIH-ACO,2026,9,926 808 667 211 359 442 888 530 817 376 946,180.0,438.418911,1492.723744,True
C1_10_10,C1,BIH-ACO,2026,10,337 613 72 573 590 312 521 996 741,200.0,400.060644,1255.131476,True
C1_10_10,C1,BIH-ACO,2026,11,581 933 52 335 918 654 368 138 689 905 225 433,200.0,364.068541,1444.068541,True
C1_10_10,C1,BIH-ACO,2026,12,995 296 377 916 847 877 290 753,150.0,601.341564,1757.90499,True
C1_10_10,C1,BIH-ACO,2026,13,745 968 643 218 371 712 898 979 169 230 540 379,200.0,714.379349,1794.379349,True
C1_10_10,C1,BIH-ACO,2026,14,398 477 5 25 1000 405 601 762,140.0,553.487947,1711.711618,True
C1_10_10,C1,BIH-ACO,2026,15,800 488 191 308 511 278 244 484 653 975 434 765 82,200.0,574.341365,1744.341365,True
C1_10_10,C1,BIH-ACO,2026,16,156 98 399 454,60.0,518.521981,1607.859664,True
C1_10_10,C1,BIH-ACO,2026,17,836 69 951 694 796 585 120 420 220 55 637,200.0,397.014062,1387.014062,True
C1_10_10,C1,BIH-ACO,2026,18,999 819 246 828 850 227 703 522 811,130.0,407.831199,1485.111705,True
C1_10_10,C1,BIH-ACO,2026,19,485 86 252 391 469,80.0,624.995882,1747.995882,True
C1_10_10,C1,BIH-ACO,2026,20,17 4 44 9 105 919 97 18 688 518 666 185,190.0,607.608753,1749.270658,True
C1_10_10,C1,BIH-ACO,2026,21,77 417 424 395 90 109 119 610 23 493 174,200.0,391.382703,1381.382703,True
C1_10_10,C1,BIH-ACO,2026,22,473 441 40 394 902 543 298 880 821 153,200.0,423.619067,1323.619067,True
C1_10_10,C1,BIH-ACO,2026,23,781 679 742 604 8 491 150 886 176,140.0,675.435462,1694.33331,True
C1_10_10,C1,BIH-ACO,2026,24,958 142 505 258 422 401 538 579 614,190.0,707.658382,1793.378201,True
C1_10_10,C1,BIH-ACO,2026,25,510 256 857 46 680 62 53,130.0,558.211478,1641.07173,True
C1_10_10,C1,BIH-ACO,2026,26,456 565 670 646 263 207 31 276 41 826 248 283,200.0,481.506482,1731.531129,True
C1_10_10,C1,BIH-ACO,2026,27,402 660 3 193 963 726 466 556 657,200.0,490.972464,1300.972464,True
C1_10_10,C1,BIH-ACO,2026,28,612 904 628 971 794 281 606,130.0,480.203528,1561.195638,True
C1_10_10,C1,BIH-ACO,2026,29,362 914 251 455 621 213 260 202 547 747,180.0,645.618703,1656.063891,True
C1_10_10,C1,BIH-ACO,2026,30,943 920 723 906 586 541 27 189 2 234,160.0,747.676316,1788.240091,True
C1_10_10,C1,BIH-ACO,2026,31,85 950 423 554 233 881 650 860,150.0,489.133665,1596.526867,True
C1_10_10,C1,BIH-ACO,2026,32,241 756 930 327 348 340 746 146,150.0,607.738643,1733.110651,True
C1_10_10,C1,BIH-ACO,2026,33,458 798 51 591 976 239 883 617 15 453,150.0,529.43682,1576.052378,True
C1_10_10,C1,BIH-ACO,2026,34,78 13 855 871 674 662 310,100.0,717.024489,1746.613047,True
C1_10_10,C1,BIH-ACO,2026,35,544 301 360 320 564 777 80 236 630 500 83,200.0,668.131318,1658.131318,True
C1_10_10,C1,BIH-ACO,2026,36,807 738 314 770 534 717 273 392 73,190.0,549.57539,1489.553223,True
C1_10_10,C1,BIH-ACO,2026,37,997 87 495 776 228 734 162 757 101 863 330,190.0,433.295125,1495.865458,True
C1_10_10,C1,BIH-ACO,2026,38,542 396 733 619 446 992 525 791,140.0,751.890729,1808.361857,True
C1_10_10,C1,BIH-ACO,2026,39,104 132 925 526 223 24 217 558 685 549 43,170.0,712.769007,1823.34987,True
C1_10_10,C1,BIH-ACO,2026,40,967 474 356 472 315 89 341 431 713 845,170.0,702.85238,1771.49449,True
C1_10_10,C1,BIH-ACO,2026,41,941 32 520 686 243 357 900 644 548,200.0,389.942153,1199.942153,True
C1_10_10,C1,BIH-ACO,2026,42,388 321 353 983 499 306 766 677 921 514,200.0,504.190547,1406.579109,True
C1_10_10,C1,BIH-ACO,2026,43,594 799 426 501 503 445 517 805,120.0,660.362573,1716.025405,True
C1_10_10,C1,BIH-ACO,2026,44,752 378 96 275 865 75 237 178 812 387,170.0,720.602562,1766.907476,True
C1_10_10,C1,BIH-ACO,2026,45,705 316 678 773 389 603 47 114 895 416 284,180.0,508.78344,1606.060009,True
C1_10_10,C1,BIH-ACO,2026,46,945 20 329 533 577 866 690 408 701 436,140.0,738.216218,1769.674174,True
C1_10_10,C1,BIH-ACO,2026,47,942 843 94 885 609 891 507 892,160.0,536.596896,1572.633158,True
C1_10_10,C1,BIH-ACO,2026,48,435 250 629 523 117 768 598 687 839 608,200.0,875.464781,1775.464781,True
C1_10_10,C1,BIH-ACO,2026,49,597 287 772 626 506 471 168 592 464 358,150.0,507.317273,1407.317273,True
C1_10_10,C1,BIH-ACO,2026,50,516 823 412 816 160,100.0,507.893011,1389.520179,True
C1_10_10,C1,BIH-ACO,2026,51,553 103 974 972 331 944 240 349 669 731,190.0,730.779402,1630.779402,True
C1_10_10,C1,BIH-ACO,2026,52,929 366 12 814 232,120.0,605.485644,1732.669146,True
C1_10_10,C1,BIH-ACO,2026,53,130 725 404 954 125 39 782 265 911 347,170.0,908.57067,1808.57067,True
C1_10_10,C1,BIH-ACO,2026,54,813 116 840 463 938 986 910 490 375,140.0,759.992229,1569.992229,True
C1_10_10,C1,BIH-ACO,2026,55,696 292 205 37 989 917 171 447,130.0,697.544068,1815.376729,True
C1_10_10,C1,BIH-ACO,2026,56,588 638 673 735 748 325 684 833 56,180.0,506.785742,1641.605958,True
C1_10_10,C1,BIH-ACO,2026,57,512 440 743 962 939 123 993 864 790 19,190.0,698.564281,1746.241576,True
C1_10_10,C1,BIH-ACO,2026,58,815 658 761 771 656 671 978 851 134 409,190.0,540.042843,1440.042843,True
C1_10_10,C1,BIH-ACO,2026,59,305 30 884 985 136 478 410 665 135 994,200.0,722.591908,1622.591908,True
C1_10_10,C1,BIH-ACO,2026,60,390 352 870 786 274 869 532 641 672 367,190.0,676.8607,1576.8607,True
C1_10_10,C1,BIH-ACO,2026,61,758 856 774 282 338 795 172 569 872,200.0,776.008802,1586.008802,True
C1_10_10,C1,BIH-ACO,2026,62,949 197 767 214 589 64 192 697 110 659,200.0,607.747064,1610.520244,True
C1_10_10,C1,BIH-ACO,2026,63,181 937 407 102 934 720 126 744 264,160.0,816.971646,1626.971646,True
C1_10_10,C1,BIH-ACO,2026,64,932 270 832 370 827 724 550,150.0,663.570568,1691.541463,True
C1_10_10,C1,BIH-ACO,2026,65,838 859 63 261 693,100.0,620.113408,1450.935079,True
C1_10_10,C1,BIH-ACO,2026,66,981 922 736 34 61 912 560 418 159,200.0,613.608597,1423.608597,True
C1_10_10,C1,BIH-ACO,2026,67,198 984 896 935 907 903,110.0,622.639978,1466.232167,True
C1_10_10,C1,BIH-ACO,2026,68,121 257 966 536 635 452 113 448 196,160.0,685.353473,1495.353473,True
C1_10_10,C1,BIH-ACO,2026,69,210 574 980 268 897 118 793 636 147 280,200.0,724.651622,1701.744849,True
C1_10_10,C1,BIH-ACO,2026,70,155 224 890 651 253 721 11 468 58 587,190.0,636.215561,1536.215561,True
C1_10_10,C1,BIH-ACO,2026,71,175 111 551 179 242 622 450 961 831 802,180.0,720.062749,1620.062749,True
C1_10_10,C1,BIH-ACO,2026,72,504 343 294 998 163 26 195 889 430,170.0,663.242568,1591.992317,True
C1_10_10,C1,BIH-ACO,2026,73,861 640 783 854 457 339 206 427 67 187,200.0,668.024222,1618.89927,True
C1_10_10,C1,BIH-ACO,2026,74,605 443 7 346 578 555 354 342 302,140.0,648.270815,1535.211654,True
C1_10_10,C1,BIH-ACO,2026,75,66 545 778 129 429 235 596 749,180.0,618.835353,1338.835353,True
C1_10_10,C1,BIH-ACO,2026,76,173 137 151 931 479 437 300 730 88,200.0,614.421252,1424.421252,True
C1_10_10,C1,BIH-ACO,2026,77,112 157 29 293 167 952 858 361,120.0,788.392323,1634.936663,True
C1_10_10,C1,BIH-ACO,2026,78,70 496 166 515 307 649 141 304,140.0,541.092619,1320.959077,True
C1_10_10,C1,BIH-ACO,2026,79,328 846 344 683 879 92 634 624 201,160.0,545.297032,1355.297032,True
C1_10_10,C1,BIH-ACO,2026,80,571 91 948 400 882 269 413 887,140.0,658.879562,1378.879562,True
C1_10_10,C1,BIH-ACO,2026,81,148 291 562 57 131 953 593 698 372,150.0,567.683008,1377.683008,True
C1_10_10,C1,BIH-ACO,2026,82,382 852 460 784 708 428 830,140.0,556.443676,1242.054809,True
C1_10_10,C1,BIH-ACO,2026,83,229 639 631 76 467 203 706 875,140.0,594.093463,1445.292773,True
C1_10_10,C1,BIH-ACO,2026,84,801 987 279 508 254 913 539,110.0,585.659957,1281.906554,True
C1_10_10,C1,BIH-ACO,2026,85,620 810 959 841 580 480 295 180,130.0,654.010187,1374.010187,True
C1_10_10,C1,BIH-ACO,2026,86,627 322 415 462 559 876 991 894,150.0,567.049314,1287.049314,True
C1_10_10,C1,BIH-ACO,2026,87,386 319 716 108 470 483 769 754,140.0,663.01455,1455.14651,True
C1_10_10,C1,BIH-ACO,2026,88,611 940 572 289 899 829 397,110.0,731.089401,1370.724789,True
C1_10_10,C1,BIH-ACO,2026,89,421 369 324 212 262 632 700,90.0,703.092666,1387.90445,True
C1_10_10,C1,BIH-ACO,2026,90,825 35 154 868 719 204 645,120.0,713.738645,1343.738645,True
C1_10_10,C1,BIH-ACO,2026,91,648 38 633 618 822 459,110.0,697.839797,1237.839797,True
C1_10_10,C1,BIH-ACO,2026,92,623 10 99 704 655 990,150.0,719.975166,1330.716378,True
C1_10_10,C1,BIH-ACO,2026,93,6 535 303 345 936 739,110.0,631.503725,1171.503725,True
C1_10_10,C1,BIH-ACO,2026,94,755 599 1 231 449 299 595,120.0,577.191683,1207.191683,True
C1_10_10,C1,BIH-ACO,2026,95,563 411 818 285 393 729 403,120.0,682.70706,1312.70706,True
C1_10_10,C1,BIH-ACO,2026,96,652 317 81 158 537 124 216,140.0,649.977926,1279.977926,True
C1_10_10,C1,BIH-ACO,2026,97,969 238 106 385 219 16,130.0,773.385867,1368.021779,True
C1_10_10,C1,BIH-ACO,2026,98,465 509 927 381,50.0,629.264962,1358.922878,True
C1_10_10,C1,BIH-ACO,2026,99,28 775 973 245 527 188 575,130.0,708.470831,1338.470831,True
C1_10_10,C1,BIH-ACO,2026,100,955 139 14 184 607 177 414,150.0,689.467459,1319.467459,True
C1_10_10,C1,BIH-ACO,2026,101,867 84 908 779 194 373 707,120.0,536.040899,1166.040899,True
C1_10_10,C1,BIH-ACO,2026,102,928 152 336 960 809 625,130.0,791.208304,1331.208304,True
C1_10_10,C1,BIH-ACO,2026,103,365 164 323 419 957 787 835,130.0,711.182522,1414.718243,True
C1_10_10,C1,BIH-ACO,2026,104,127 351 682 475 190 842 247,120.0,685.574061,1315.574061,True
C1_10_10,C1,BIH-ACO,2026,105,849 476 528 788 494 837 60,90.0,674.427506,1304.427506,True
C1_10_10,C1,BIH-ACO,2026,106,451 785 267 115 486 482,110.0,668.489391,1208.489391,True
C1_10_10,C1,BIH-ACO,2026,107,74 616 313 481 209 709 763,130.0,597.986404,1258.977857,True
C1_10_10,C1,BIH-ACO,2026,108,149 425 208 332 226 789,110.0,576.393419,1116.393419,True
C1_10_10,C1,BIH-ACO,2026,109,255 487 584 68,50.0,751.233559,1111.233559,True
C1_10_10,C1,BIH-ACO,2026,110,806 710 318 853 432 288 100,120.0,730.425933,1360.425933,True
C1_10_10,C1,BIH-ACO,2026,111,489 49 664 79 970,100.0,678.939207,1128.939207,True
C1_10_10,C1,BIH-ACO,2026,112,760 272 740 965 582 780,90.0,466.221293,1006.221293,True
C1_10_10,C1,BIH-ACO,2026,113,675 50 557 271 215 95,70.0,675.05974,1241.306095,True
C1_10_10,C1,BIH-ACO,2026,114,711 492 170 364 681,80.0,666.956102,1116.956102,True
C1_10_10,C1,BIH-ACO,2026,115,122 461 497 48,90.0,554.679935,990.449152,True
C1_10_10,C1,BIH-ACO,2026,116,107 133 692 144 982 759,90.0,615.813258,1180.98269,True
C1_10_10,C1,BIH-ACO,2026,117,546 602 309,50.0,496.289537,858.257019,True
C1_10_10,C1,BIH-ACO,2026,118,502 222 406 820 33,110.0,629.468284,1094.216092,True
C1_10_10,C1,BIH-ACO,2026,119,764 200 93 182,70.0,744.083939,1104.083939,True
C1_10_10,C1,BIH-ACO,2026,120,326 718 334 722 54,80.0,642.699006,1092.699006,True
C1_10_10,C1,BIH-ACO,2026,121,333 727 384 531,70.0,720.36052,1121.454287,True
C1_10_10,C1,BIH-ACO,2026,122,600 977 834,70.0,621.116006,943.030716,True
C1_10_10,C1,BIH-ACO,2026,123,249 380 570 350,80.0,596.900843,994.124623,True
C1_10_10,C1,BIH-ACO,2026,124,363 45 797,50.0,627.426714,897.426714,True
C1_10_10,C1,BIH-ACO,2026,125,529,10.0,425.737008,515.737008,True
C1_10_2,C1,BIH-ACO,2026,1,183 36 986 463 586 906 541 174 433 567 161 71 862 723,200.0,418.331768,1720.165602,True
C1_10_2,C1,BIH-ACO,2026,2,581 933 714 934 720 126 265 2 53 62,200.0,611.558977,1511.558977,True
C1_10_2,C1,BIH-ACO,2026,3,836 69 585 796 120 996 566 951 420,200.0,241.828344,1099.809,True
C1_10_2,C1,BIH-ACO,2026,4,924 155 402 456 565 670 263 207 928 339,200.0,525.518518,1560.797483,True
C1_10_2,C1,BIH-ACO,2026,5,130 725 954 125 39 782 256 857 510 404,170.0,277.829082,1177.829082,True
C1_10_2,C1,BIH-ACO,2026,6,638 72 573 337 894 603 513 23 524,200.0,723.286606,1563.116096,True
C1_10_2,C1,BIH-ACO,2026,7,856 758 774 766 645 769 540 965 582 194,200.0,877.362179,1797.688891,True
C1_10_2,C1,BIH-ACO,2026,8,997 224 639 229 730 88 659 110 668 874 42,190.0,698.790245,1766.870248,True
C1_10_2,C1,BIH-ACO,2026,9,473 109 679 604 298 781 389 186 968,150.0,480.68527,1307.72783,True
C1_10_2,C1,BIH-ACO,2026,10,615 667 335 654 311,100.0,175.792102,820.211103,True
C1_10_2,C1,BIH-ACO,2026,11,985 884 305 952 157 29 757 453 283 759,200.0,668.485638,1786.749696,True
